universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
f92fe6928e9fc3526e2bdfa6cd6a3f0a,25k,scale,gbm,nationality,keep-all,0.6649378715308762,0.9118715862222716,1.115494370750195,0.9109583501819652,0.9104025150171224,0.9265063496352336,0.8837555886736215
76c859e917a114b384a7c3e299a7b863,2014,do-not-scale,elasticnet,nationality,keep-all,0.6865125248385737,0.911225058521904,1.1321926206665924,0.9102035314732444,0.9070341885140066,0.9228136539673962,0.8809239940387481
dd4b753b92854fd72d0e2b14b586a233,1k,do-not-scale,gbm,age,drop-non-german,0.776859860859669,0.906197748300078,1.1929550774718538,0.904434559913735,0.9064166619884354,0.9232639827073764,0.8785394932935916
94054b450382fae14f9f4d67ddcf67f1,5k,do-not-scale,logreg,age,keep-all,0.6751138120294,0.9137665812061084,1.2558354698472858,0.914355034371209,0.96564306966822,0.9700981716653156,0.9582712369597616
c8e54284fd08c72694128b36d217b74a,1k,scale,gbm,sex,drop-non-german,0.7858825765767022,0.9077248913164642,1.2019507301304202,0.9063485644965628,0.9064166619884354,0.9235341799513644,0.8780923994038748
3b8788b68cb0514f391eb4d15516cfb8,25k,scale,elasticnet,nationality,keep-all,0.6595262941553575,0.9103444432058856,1.125114257050496,0.9090982612211888,0.912198955818784,0.9281275330991624,0.8858420268256334
567e1a3f52f7bdee30c2183297176e80,5k,do-not-scale,logreg,none,keep-all,0.6783782183300421,0.9125961431278564,1.2065767472968454,0.9127375657096644,0.933363274013361,0.944159236242457,0.9154992548435172
4681a11c571e05564cfed338566f98ed,1k,scale,logreg,nationality,keep-all,0.7710000686234922,0.9060082488016944,1.2364173447776168,0.9074268769375928,0.9144445068208612,0.9279474016031704,0.8921013412816692
86bd8efb3a90ffe8cbe11de00ebd0ff5,2014,scale,penalized_logreg,age,drop-non-german,0.6783763841444639,0.9123063203656224,1.1216252368743729,0.9103113627173474,0.9060798293381238,0.9236242456993604,0.8770491803278688
efa455fbb372505a0778158abc47f568,25k,scale,gbm,nationality-sex,keep-all,0.6660724759127408,0.9126407312451232,1.1173336305874484,0.9123871141663296,0.9101218211418628,0.9258758893992616,0.884053651266766
ec1d0f06d37974589b9caaa635ad0009,2014,do-not-scale,penalized_logreg,nationality-sex,drop-non-german,0.6671810359355517,0.9125515550105896,1.2205662690892878,0.9124140719773556,0.9415033963958906,0.951544627578132,0.9248882265275707
b002e5c18dc16a57110d0857cfc330a9,1k,do-not-scale,rf,nationality-sex,drop-non-german,0.64,0.913855757440642,1.1496154274885744,0.9113896751583772,0.902711502835008,0.9231739169593804,0.8688524590163934
d3aba59c36d50bc399ebe0ec3a16fbe4,25k,do-not-scale,logreg,age,drop-non-german,0.6527541979700762,0.9131646416230076,1.2509307769479434,0.9131419328750504,0.9622186043900522,0.9682067909573988,0.9523099850968704
434a85fc291c5778e2ae9a91c6b9b89a,5k,scale,elasticnet,nationality,keep-all,0.6794930457424457,0.9113588228737042,1.146382788986735,0.90896347216606,0.9120305394936282,0.9283977303431504,0.8849478390461997
313a3cfc99d204bd4de1bde896259151,2014,do-not-scale,logreg,sex,drop-non-german,0.661379145531941,0.9126184371864898,1.220755768587671,0.9123331985442782,0.941278841295683,0.951544627578132,0.9242921013412816
be27e4cfdb6c2f8a5701d122797fc289,25k,scale,rf,nationality-sex,drop-non-german,0.65,0.9143350797012596,1.140998773826775,0.9126836500876128,0.9087744905406164,0.9234441142033684,0.8845007451564829
8b67c1393ca8f55433af780c615a7f66,2014,scale,rf,sex,drop-non-german,0.6699999999999999,0.9194961542748856,1.1540296510979824,0.9193961450330234,0.9148936170212766,0.9280374673511664,0.8931445603576751
66922df77426b51ac5b7bf59cea97107,2014,scale,penalized_logreg,nationality,drop-non-german,0.6747386205994375,0.9125961431278564,1.1212127967896557,0.9109044345599138,0.9097849884915512,0.9255156264072774,0.8837555886736215
23ce62998a3e1cac55bfb920df76b760,25k,do-not-scale,penalized_logreg,sex,keep-all,0.6761277050096451,0.9118938802809052,1.2021959647753873,0.911928831378892,0.9315668332116992,0.9437989732504728,0.9113263785394932
69c692095ff40347c71ba4a5031ae328,1k,scale,penalized_logreg,age,drop-non-german,0.7903110860439891,0.9088953293947164,1.237409430386802,0.9083164847014422,0.9094481558412396,0.9245249031793208,0.8845007451564829
c28bee9e44a24c401353b4b208ae24bf,25k,do-not-scale,elasticnet,none,drop-non-german,0.6897556201651468,0.9062088953293947,1.1343217032660795,0.9052702520555332,0.9073148823892664,0.922183193731424,0.8827123695976155
9b858b6b914dbc24d3161a60edd567a3,2014,scale,penalized_logreg,sex,keep-all,0.6729013343852317,0.9125292609519564,1.1209675621446884,0.913303679741205,0.9110761803177456,0.9255156264072774,0.8871833084947839
56d77e33ec1857d384c26b40bfa2aed9,5k,scale,logreg,nationality,drop-non-german,0.6851458763839173,0.9104893545870024,1.1481105785308214,0.9081816956463136,0.9126480660191996,0.9280374673511664,0.8871833084947839
9ad8a0ecaef9f7c4d1ab8ce25062046c,1k,scale,logreg,nationality,drop-non-german,0.7854656380500967,0.9082153606063984,1.234700702262847,0.9071572988273352,0.9111323190927972,0.9259659551472575,0.8865871833084947
b4f7e56bae55376e29d1dd0441382739,2014,scale,logreg,none,keep-all,0.6725461765555591,0.9124846728346896,1.1206108572065543,0.9119827470009436,0.9111323190927972,0.9261460866432496,0.8862891207153503
5ca320710bb1a22a5d5d90209b62fb9d,5k,do-not-scale,penalized_logreg,nationality-sex,keep-all,0.6818138093493776,0.9102998550886188,1.1891873815628136,0.9093139237093948,0.9225284904283388,0.9364135819147978,0.8995529061102832
